timestamp,cluster_size,operation,index,success,latency_ms,error
2026-06-26T15:37:58.9129603Z,7,get,71,true,107.266,
2026-06-26T15:37:59.0185635Z,7,get,72,true,105.603,
2026-06-26T15:37:59.1244483Z,7,get,73,true,105.884,
2026-06-26T15:37:59.2291938Z,7,get,74,true,104.745,
2026-06-26T15:37:59.334762Z,7,get,75,true,105.568,
2026-06-26T15:37:59.4408079Z,7,get,76,true,106.045,
2026-06-26T15:37:59.5463175Z,7,get,77,true,105.509,
2026-06-26T15:37:59.6521075Z,7,get,78,true,105.790,
2026-06-26T15:37:59.7589587Z,7,get,79,true,106.851,
2026-06-26T15:37:59.865089Z,7,get,80,true,106.130,
2026-06-26T15:37:59.9706062Z,7,get,81,true,105.517,
2026-06-26T15:38:00.0761696Z,7,get,82,true,105.563,
2026-06-26T15:38:00.1817411Z,7,get,83,true,105.571,
2026-06-26T15:38:00.2888181Z,7,get,84,true,107.077,
2026-06-26T15:38:00.3935888Z,7,get,85,true,104.770,
2026-06-26T15:38:00.5001721Z,7,get,86,true,106.583,
2026-06-26T15:38:00.6052134Z,7,get,87,true,105.041,
2026-06-26T15:38:00.7112215Z,7,get,88,true,106.008,
2026-06-26T15:38:00.8169945Z,7,get,89,true,105.773,
2026-06-26T15:38:00.9234683Z,7,get,90,true,106.473,
2026-06-26T15:38:01.0278158Z,7,get,91,true,104.347,
2026-06-26T15:38:01.1335679Z,7,get,92,true,105.752,
2026-06-26T15:38:01.2394627Z,7,get,93,true,105.894,
2026-06-26T15:38:01.3456363Z,7,get,94,true,106.173,
2026-06-26T15:38:01.4505601Z,7,get,95,true,104.923,
2026-06-26T15:38:01.5589335Z,7,get,96,true,108.373,
2026-06-26T15:38:01.6645319Z,7,get,97,true,105.598,
2026-06-26T15:38:01.7766718Z,7,get,98,true,112.139,
2026-06-26T15:38:01.8947328Z,7,get,99,true,118.061,
2026-06-26T15:38:02.0053291Z,7,get,100,true,110.596,
2026-06-26T15:38:02.1103473Z,7,get,101,true,105.018,
2026-06-26T15:38:02.2184245Z,7,get,102,true,108.077,
2026-06-26T15:38:02.3300576Z,7,get,103,true,111.633,
2026-06-26T15:38:02.4360251Z,7,get,104,true,105.967,
2026-06-26T15:38:02.541794Z,7,get,105,true,105.768,
2026-06-26T15:38:02.6506541Z,7,get,106,true,108.860,
2026-06-26T15:38:02.7631282Z,7,get,107,true,112.474,
2026-06-26T15:38:02.8690189Z,7,get,108,true,105.890,
2026-06-26T15:38:02.9750197Z,7,get,109,true,105.679,
2026-06-26T15:38:03.0835025Z,7,get,110,true,108.482,
2026-06-26T15:38:03.1903323Z,7,get,111,true,106.829,
2026-06-26T15:38:03.29777Z,7,get,112,true,107.437,
2026-06-26T15:38:03.4043524Z,7,get,113,true,106.582,
2026-06-26T15:38:03.5169291Z,7,get,114,true,112.576,
2026-06-26T15:38:03.6240651Z,7,get,115,true,107.136,
2026-06-26T15:38:03.7291178Z,7,get,116,true,105.052,
2026-06-26T15:38:03.8356473Z,7,get,117,true,106.529,
2026-06-26T15:38:03.9422336Z,7,get,118,true,106.586,
2026-06-26T15:38:04.0498955Z,7,get,119,true,107.661,
2026-06-26T15:38:04.1561202Z,7,get,120,true,106.224,
2026-06-26T15:38:04.2622296Z,7,get,121,true,106.109,
2026-06-26T15:38:04.3675648Z,7,get,122,true,105.335,
2026-06-26T15:38:04.4735227Z,7,get,123,true,105.957,
2026-06-26T15:38:04.5798016Z,7,get,124,true,106.278,
2026-06-26T15:38:04.6867133Z,7,get,125,true,106.911,
2026-06-26T15:38:04.791976Z,7,get,126,true,105.262,
2026-06-26T15:38:04.8974706Z,7,get,127,true,105.494,
2026-06-26T15:38:05.0052914Z,7,get,128,true,107.820,
2026-06-26T15:38:05.1103388Z,7,get,129,true,105.047,
2026-06-26T15:38:05.2166702Z,7,get,130,true,106.331,
2026-06-26T15:38:05.3220123Z,7,get,131,true,105.342,
2026-06-26T15:38:05.4282775Z,7,get,132,true,106.265,
